Position,Track Name,Artist,Streams,Week,Month,Year,Artist Followers,Artist Genre,Artist Popularity,Track Popularity,Track Duration (ms),Album Name,Album Total Tracks,Album Released Date,Acousticness,Danceability,Energy,Instrumentalness,Key,Liveness,Loudness,Mode,Speechiness,Tempo,Time Signature,Valence
108,JAMBO,Takagi & Ketra,381586,2,June,2020,367692.0,italian adult pop,66.0,61.0,157024.0,JAMBO,1.0,2019-05-24,0.0399,0.74,0.777,0.0,7.0,0.0835,-5.425,0.0,0.163,129.98,4.0,0.767
109,"Cracovia, Pt. 3",Il Tre,377003,2,June,2020,200982.0,italian hip hop,67.0,62.0,174750.0,"Cracovia, Pt. 3",1.0,2019-09-03,0.48,0.657,0.816,0.0,4.0,0.147,-6.042,0.0,0.297,160.173,4.0,0.205
110,Polo nord - C+N Progressive Mix,Massimo Pericolo,374251,2,June,2020,235760.0,italian hip hop,67.0,61.0,249303.0,Scialla Semper (Emodrill Repack),13.0,2019-09-27,0.00619,0.645,0.895,0.00297,6.0,0.261,-4.786,1.0,0.0347,126.011,4.0,0.174
111,POLKA,Rosa Chemical,372730,2,June,2020,68809.0,italian hip hop,64.0,52.0,170851.0,FOREVER,13.0,2020-05-28,0.276,0.786,0.717,0.0,11.0,0.266,-5.465,1.0,0.176,129.899,4.0,0.829
112,Gigolò (feat. Sfera Ebbasta & Capo Plaza),Lazza,370447,2,June,2020,616868.0,italian hip hop,74.0,59.0,164301.0,Re Mida (Aurum),30.0,2019-10-03,0.0889,0.795,0.634,0.0,5.0,0.0874,-8.771,0.0,0.142,97.512,4.0,0.39
113,Marymango (feat. tha Supreme),Ghali,369348,2,June,2020,2679600.0,italian hip hop,70.0,57.0,204984.0,DNA Deluxe X,19.0,2020-11-13,0.0351,0.477,0.755,0.0,10.0,0.1,-5.781,0.0,0.163,81.283,4.0,0.586
114,Oh Cacchio,Leon Faun,367548,2,June,2020,80119.0,italian hip hop,59.0,58.0,129624.0,Oh Cacchio,1.0,2019-11-29,0.235,0.796,0.69,0.0,7.0,0.154,-11.431,1.0,0.319,100.131,4.0,0.604
115,SCACCIACANI,Ketama126,365807,2,June,2020,191633.0,emo rap italiano,66.0,52.0,219947.0,KETY,14.0,2019-10-18,0.24,0.651,0.652,0.0,0.0,0.128,-4.365,0.0,0.0366,133.971,4.0,0.46
116,Party Girl,StaySolidRocky,365367,2,June,2020,135538.0,melodic rap,73.0,80.0,147800.0,Party Girl,1.0,2020-04-21,0.749,0.728,0.431,0.0,6.0,0.0996,-9.966,0.0,0.0622,130.022,4.0,0.629
117,Non Avere Paura,Tommaso Paradiso,365016,2,June,2020,151965.0,italian adult pop,61.0,62.0,247478.0,Non Avere Paura,1.0,2019-09-25,0.428,0.568,0.678,0.0,0.0,0.107,-6.185,1.0,0.0366,104.992,4.0,0.241
118,Margarita (con Marracash),Elodie,364213,2,June,2020,354026.0,italian adult pop,64.0,57.0,177812.0,Margarita (con Marracash),1.0,2019-06-12,0.0517,0.834,0.668,0.0,11.0,0.044,-7.069,0.0,0.0949,95.996,4.0,0.755
119,4L (feat. MamboLosco),Dark Polo Gang,362002,2,June,2020,1221620.0,italian hip hop,64.0,49.0,147706.0,DARK BOYS CLUB,14.0,2020-09-04,0.597,0.674,0.556,0.0,9.0,0.101,-6.358,1.0,0.296,91.966,4.0,0.357
120,YOSHI (feat. Fabri Fibra) - prod. Strage,MACHETE,360737,2,June,2020,391071.0,italian hip hop,63.0,59.0,211994.0,MACHETE MIXTAPE 4,18.0,2019-07-05,0.228,0.751,0.66,0.0,8.0,0.0827,-6.24,1.0,0.348,166.809,4.0,0.634
122,Ostia Lido,J-AX,358388,2,June,2020,1722149.0,italian adult pop,67.0,57.0,172945.0,Ostia Lido,1.0,2019-05-17,0.114,0.874,0.786,0.0,9.0,0.108,-5.723,1.0,0.186,108.944,4.0,0.688
123,È sempre bello,Coez,358318,2,June,2020,1652648.0,italian indie pop,71.0,61.0,203872.0,È sempre bello,10.0,2019-03-29,0.0732,0.692,0.63,0.0,8.0,0.0865,-6.792,1.0,0.164,110.919,5.0,0.499
124,Allora ciao,Shade,352234,2,June,2020,943129.0,italian adult pop,61.0,60.0,166254.0,Allora ciao,1.0,2020-01-10,0.11,0.6,0.649,0.0,5.0,0.116,-7.443,1.0,0.09,155.875,4.0,0.747
125,La hit dellestate,Shade,349841,2,June,2020,943129.0,italian adult pop,61.0,59.0,188374.0,La hit dell'estate,1.0,2019-06-18,0.271,0.758,0.834,0.0,6.0,0.0942,-4.86,0.0,0.0997,119.963,4.0,0.638
126,RITMO (Bad Boys For Life),Black Eyed Peas,348846,2,June,2020,5356655.0,dance pop,87.0,79.0,221714.0,RITMO (Bad Boys For Life),1.0,2019-10-12,0.0334,0.721,0.716,0.00084,10.0,0.237,-7.037,0.0,0.0657,104.994,4.0,0.667
127,Tutto Questo Sei Tu,Ultimo,348574,2,June,2020,2251859.0,italian adult pop,71.0,62.0,245053.0,Tutto Questo Sei Tu,1.0,2019-12-13,0.444,0.45,0.514,0.0,2.0,0.112,-5.571,1.0,0.0277,161.973,3.0,0.421
128,Physical,Dua Lipa,344256,2,June,2020,22872548.0,dance pop,95.0,63.0,193829.0,Future Nostalgia (The Moonlight Edition),19.0,2021-02-11,0.0137,0.647,0.844,0.000658,0.0,0.102,-3.756,1.0,0.0457,146.967,4.0,0.746
129,Mambo Salentino,Boomdabash,343094,2,June,2020,480617.0,italian adult pop,67.0,60.0,155413.0,Mambo Salentino,1.0,2019-06-07,0.248,0.906,0.662,0.0,3.0,0.067,-6.707,0.0,0.319,100.035,4.0,0.863
130,Per Un Milione,Boomdabash,342871,2,June,2020,480617.0,italian adult pop,67.0,0.0,172920.0,Greetings from Sanremo Festival Best Songs,80.0,2021-02-19,0.112,0.71,0.817,0.0,7.0,0.0823,-3.734,0.0,0.055,86.005,4.0,0.89
131,Piccola Stella,Ultimo,341960,2,June,2020,2251859.0,italian adult pop,71.0,63.0,232666.0,Colpa Delle Favole,13.0,2019-04-05,0.341,0.487,0.465,0.0,2.0,0.111,-8.019,1.0,0.0474,179.907,3.0,0.288
132,"Calipso (with Dardust) (feat. Sfera Ebbasta, Mahmood & Fabri Fibra)",Charlie Charles,340444,2,June,2020,451358.0,italian hip hop,57.0,59.0,190699.0,"Calipso (with Dardust) (feat. Sfera Ebbasta, Mahmood & Fabri Fibra)",1.0,2019-04-26,0.0261,0.775,0.661,2.09e-05,6.0,0.112,-6.178,0.0,0.183,112.029,4.0,0.467
133,Ora che ti guardo bene,Gazzelle,340302,2,June,2020,426563.0,italian pop,75.0,58.0,172836.0,Ora che ti guardo bene,1.0,2020-04-15,0.217,0.672,0.464,0.000129,0.0,0.103,-5.757,1.0,0.0407,79.996,4.0,0.289
134,Pookie (feat. Capo Plaza) - Remix,Aya Nakamura,339941,2,June,2020,2522291.0,basshall,81.0,60.0,188400.0,Pookie (feat. Capo Plaza) [Remix],1.0,2019-08-30,0.0584,0.84,0.62,0.0,1.0,0.0988,-6.91,1.0,0.129,98.076,4.0,0.511
135,"SPORT + muscoli (RMX) (feat. Lazza, Paky, Luchè & Taxi B)",Marracash,339142,2,June,2020,1282911.0,italian hip hop,74.0,59.0,286702.0,Persona,17.0,2020-03-27,0.324,0.851,0.744,0.0,10.0,0.309,-5.276,0.0,0.286,125.068,4.0,0.436
136,La vita breve dei coriandoli,Michele Bravi,338894,2,June,2020,391194.0,italian adult pop,63.0,52.0,208469.0,La vita breve dei coriandoli,1.0,2020-05-14,0.601,0.366,0.347,0.0,9.0,0.345,-9.753,1.0,0.0606,95.84,4.0,0.276
137,Andromeda,Elodie,338664,2,June,2020,354026.0,italian adult pop,64.0,0.0,202400.0,Greetings from Sanremo Festival Best Songs,80.0,2021-02-19,0.0208,0.534,0.698,0.0,8.0,0.113,-5.338,0.0,0.104,121.779,4.0,0.54
138,LOVE BANDANA,Ketama126,336500,2,June,2020,191633.0,emo rap italiano,66.0,57.0,212880.0,KETY,14.0,2019-10-18,0.294,0.68,0.774,0.0,4.0,0.12,-6.671,1.0,0.118,77.478,4.0,0.557
139,Nera,Irama,333088,2,June,2020,1433446.0,italian adult pop,67.0,59.0,174146.0,Plume,7.0,2018-06-01,0.136,0.767,0.819,0.0,0.0,0.165,-5.114,1.0,0.105,133.997,4.0,0.799
140,"Sunday Best (Feeling Good, Like I Should)",Surfaces,332570,2,June,2020,655252.0,bedroom soul,76.0,82.0,158571.0,Where the Light Is,10.0,2019-01-06,0.183,0.878,0.525,0.0,5.0,0.0714,-6.832,1.0,0.0578,112.022,4.0,0.694
141,Savage,Megan Thee Stallion,331567,2,June,2020,3367967.0,houston rap,89.0,76.0,242000.0,Savage Remix (feat. Beyoncé),1.0,2020-04-29,0.016,0.822,0.743,0.0,10.0,0.127,-4.772,0.0,0.28,84.459,4.0,0.636
142,Sei bella come Roma,DANDY TURNER,329600,2,June,2020,56285.0,pop virale italiano,52.0,56.0,197538.0,Sei bella come Roma,1.0,2019-12-20,0.408,0.622,0.493,0.0,1.0,0.149,-10.827,0.0,0.0466,130.137,4.0,0.124
143,SAVAGE (feat. Tedua),Dark Polo Gang,325102,2,June,2020,1221620.0,italian hip hop,64.0,49.0,164265.0,DARK BOYS CLUB,14.0,2020-09-04,0.101,0.716,0.631,0.0,8.0,0.103,-7.575,1.0,0.16,135.116,4.0,0.504
144,Destate non vale (feat. Ana Mena),Fred De Palma,324226,2,June,2020,721824.0,italian adult pop,68.0,60.0,157933.0,Uebe,12.0,2019-09-13,0.0867,0.661,0.765,0.0,2.0,0.0858,-6.015,1.0,0.16,180.008,4.0,0.723
145,ROXANNE,Arizona Zervas,322006,2,June,2020,574284.0,pop rap,77.0,84.0,163636.0,ROXANNE,1.0,2019-10-10,0.0522,0.621,0.601,0.0,6.0,0.46,-5.616,0.0,0.148,116.735,5.0,0.457
146,Il tuo profumo,Fred De Palma,320908,2,June,2020,721824.0,italian adult pop,68.0,58.0,160855.0,Uebe,12.0,2019-09-13,0.0034,0.782,0.657,0.0,5.0,0.111,-7.592,1.0,0.0501,106.014,4.0,0.303
147,Barrio,Mahmood,320405,2,June,2020,789382.0,italian pop,68.0,0.0,165245.0,Best of 2020 Italia Pop Hits,57.0,2021-02-19,0.0582,0.804,0.702,0.0,11.0,0.11,-6.553,0.0,0.072,122.027,4.0,0.575
148,Me ne frego,Achille Lauro,319543,2,June,2020,622908.0,italian hip hop,68.0,58.0,221437.0,1969 - Achille Idol Rebirth,16.0,2020-09-25,0.00614,0.559,0.911,0.0,4.0,0.159,-4.821,1.0,0.109,136.941,4.0,0.455
149,ENJOY (feat. Tedua),DrefGold,315074,2,June,2020,485641.0,italian hip hop,62.0,47.0,187200.0,ELO,15.0,2020-05-21,0.299,0.777,0.496,0.0,11.0,0.252,-5.738,0.0,0.0391,125.053,4.0,0.425
150,Che Poi,Carl Brave,314709,2,June,2020,565829.0,italian adult pop,69.0,1.0,188181.0,Love San Valentino 2021,17.0,2021-02-10,0.189,0.764,0.774,0.0,6.0,0.107,-5.301,1.0,0.0594,110.089,4.0,0.614
151,Soldi in Nero - feat. Sfera Ebbasta,Shiva,314342,2,June,2020,533319.0,italian hip hop,67.0,57.0,183797.0,Soldi in Nero (feat. Sfera Ebbasta),1.0,2019-11-28,0.149,0.748,0.662,0.0,6.0,0.17,-4.832,0.0,0.285,157.918,4.0,0.346
152,Tikibombom,Levante,313091,2,June,2020,196931.0,italian adult pop,58.0,58.0,203133.0,Magmamemoria MMXX (Deluxe Edition),31.0,2020-02-06,0.0272,0.472,0.604,0.0,4.0,0.0865,-4.9,0.0,0.0784,171.928,4.0,0.353
153,90MIN,Salmo,312409,2,June,2020,1969235.0,italian hip hop,76.0,61.0,231920.0,Playlist,13.0,2018-11-09,0.0253,0.549,0.765,0.0,1.0,0.855,-5.138,1.0,0.309,122.002,4.0,0.513
154,Bando - Remix,ANNA,311625,2,June,2020,57261.0,italian hip hop,58.0,43.0,143500.0,Bando (feat. Rich The Kid) [Remix],1.0,2020-06-29,0.0471,0.96,0.816,0.0,2.0,0.113,-4.225,1.0,0.261,120.074,4.0,0.485
155,ENFASI,Sierra,311362,2,June,2020,28121.0,italian pop,52.0,58.0,228540.0,ENFASI,1.0,2019-11-22,0.00533,0.617,0.771,4.05e-06,11.0,0.319,-6.476,1.0,0.063,112.457,4.0,0.333
156,Mon Fre - feat. Emis Killa,Shiva,311244,2,June,2020,533319.0,italian hip hop,67.0,58.0,224150.0,Mon Fre (feat. Emis Killa),1.0,2019-07-19,0.0791,0.841,0.821,0.0,6.0,0.172,-3.802,1.0,0.234,106.003,4.0,0.545
157,WANNABE VOL. 3,Highsnob,310438,2,June,2020,244793.0,italian hip hop,52.0,45.0,203902.0,WANNABE VOL. 3,1.0,2020-05-15,0.093,0.914,0.732,0.0,10.0,0.0894,-5.432,0.0,0.243,122.987,4.0,0.495
158,Señorita,Shawn Mendes,310143,2,June,2020,31472357.0,canadian pop,91.0,1.0,190960.0,Best of 2020 Italia Pop Hits,57.0,2021-02-19,0.037,0.759,0.54,0.0,9.0,0.0945,-6.039,0.0,0.0287,116.947,4.0,0.75
159,Watermelon Sugar,Harry Styles,303542,2,June,2020,12794127.0,pop,91.0,89.0,174000.0,Fine Line,12.0,2019-12-13,0.122,0.548,0.816,0.0,0.0,0.335,-4.209,1.0,0.0465,95.39,4.0,0.557
160,m12ano - feat. Mara Sattei,tha Supreme,298556,2,June,2020,1288668.0,italian hip hop,76.0,58.0,188426.0,23 6451,20.0,2019-11-15,0.0431,0.577,0.514,3.22e-05,2.0,0.0843,-6.407,1.0,0.0392,64.822,4.0,0.479
161,"Machete Mob (feat. Lazza, Nitro, Hell Raton & Jack The Smoker) - prod. Low Kidd",Dani Faiv,298150,2,June,2020,297756.0,italian hip hop,65.0,51.0,227179.0,Scusate,7.0,2020-04-30,0.11,0.692,0.746,0.0,5.0,0.176,-5.07,0.0,0.313,100.881,4.0,0.447
162,Godzilla (feat. Juice WRLD),Eminem,296539,2,June,2020,41821935.0,detroit hip hop,94.0,84.0,210800.0,Music To Be Murdered By,20.0,2020-01-17,0.145,0.808,0.745,0.0,10.0,0.292,-5.26,0.0,0.342,165.995,4.0,0.829
163,Cioilflow (feat. Salmo) - prod. Strage,Dani Faiv,293936,2,June,2020,297756.0,italian hip hop,65.0,45.0,186160.0,Scusate,7.0,2020-04-30,0.707,0.861,0.542,4.9e-05,7.0,0.0965,-8.349,0.0,0.439,157.089,4.0,0.866
164,Life Is Good (feat. Drake),Future,291565,2,June,2020,9879245.0,atl hip hop,91.0,83.0,237735.0,Life Is Good (feat. Drake),1.0,2020-01-10,0.0706,0.676,0.609,0.0,2.0,0.152,-5.831,0.0,0.481,142.037,4.0,0.508
165,Calmo,Shiva,291075,2,June,2020,533319.0,italian hip hop,67.0,55.0,151807.0,Routine EP,7.0,2020-01-31,0.0636,0.604,0.813,0.0,7.0,0.308,-5.44,1.0,0.292,165.772,4.0,0.521
166,Regina Coeli,Carl Brave,289119,2,June,2020,565829.0,italian adult pop,69.0,49.0,248030.0,Regina Coeli,1.0,2020-03-10,0.164,0.641,0.726,8.58e-06,7.0,0.165,-5.968,0.0,0.0611,164.958,4.0,0.69
167,Vertigini,Tedua,288456,2,June,2020,1170641.0,indie liguria,73.0,60.0,203040.0,Mowgli,14.0,2018-03-02,0.164,0.579,0.774,0.0,5.0,0.131,-6.34,0.0,0.164,133.722,4.0,0.476
168,Playa,Baby K,287614,2,June,2020,1101183.0,italian adult pop,60.0,57.0,192000.0,Playa,1.0,2019-05-31,0.0403,0.837,0.577,0.0,2.0,0.0721,-5.854,1.0,0.168,109.904,4.0,0.73
169,Say So,Doja Cat,287330,2,June,2020,5359437.0,dance pop,91.0,84.0,237893.0,Hot Pink,12.0,2019-11-07,0.256,0.787,0.673,3.57e-06,11.0,0.0904,-4.577,0.0,0.158,110.962,4.0,0.786
170,Kings & Queens,Ava Max,286057,2,June,2020,2984121.0,dance pop,86.0,83.0,162398.0,Heaven & Hell,16.0,2020-09-18,0.00786,0.637,0.69,0.0,1.0,0.124,-4.057,0.0,0.0405,129.857,4.0,0.457
171,Girasoli,Emanuele Aloia,283501,2,June,2020,93970.0,italian pop,64.0,62.0,166000.0,Girasoli,1.0,2019-10-28,0.781,0.66,0.619,0.0,6.0,0.155,-5.567,1.0,0.0333,120.069,4.0,0.519
172,Uno squillo,Capo Plaza,283332,2,June,2020,2728432.0,italian hip hop,81.0,61.0,208813.0,20,14.0,2018-04-20,0.0586,0.801,0.724,0.0,1.0,0.0736,-5.038,0.0,0.397,98.97,4.0,0.679
173,MADAME - Lanima (feat. Madame),Marracash,282171,2,June,2020,1282911.0,italian hip hop,74.0,61.0,221631.0,Persona,17.0,2020-03-27,0.399,0.747,0.651,7.21e-06,0.0,0.0907,-8.33,1.0,0.0304,107.99,4.0,0.145
174,Circles,Post Malone,280446,2,June,2020,31243997.0,dfw rap,94.0,87.0,215280.0,Hollywood's Bleeding,17.0,2019-09-06,0.192,0.695,0.762,0.00244,0.0,0.0863,-3.497,1.0,0.0395,120.042,4.0,0.553
175,GANG (feat. Geolier),Samurai Jay,279159,2,June,2020,79761.0,italian hip hop,64.0,55.0,161684.0,GANG,1.0,2019-09-16,0.0358,0.803,0.456,0.0,11.0,0.212,-10.783,1.0,0.243,95.013,4.0,0.583
176,OPS,Mr.Rain,278438,2,June,2020,651382.0,italian pop,67.0,39.0,190595.0,OPS,1.0,2018-05-18,0.724,0.642,0.423,0.0,11.0,0.416,-8.205,1.0,0.055,82.127,4.0,0.748
177,Marionette (feat. Carl Brave),Random,278386,2,June,2020,254797.0,italian pop,62.0,41.0,174981.0,Montagne russe,8.0,2020-06-05,0.736,0.642,0.704,0.0,6.0,0.112,-6.316,1.0,0.432,86.004,4.0,0.462
178,Rozzi,Paky,274328,2,June,2020,136640.0,italian hip hop,64.0,60.0,163053.0,Rozzi,1.0,2019-09-11,0.103,0.874,0.487,2.72e-06,9.0,0.103,-9.806,1.0,0.312,131.088,4.0,0.724
179,BIBERON (feat. DrefGold & ANNA),Dark Polo Gang,273316,2,June,2020,1221620.0,italian hip hop,64.0,46.0,150378.0,DARK BOYS CLUB,14.0,2020-09-04,0.32,0.78,0.573,0.0,5.0,0.171,-5.42,1.0,0.0891,139.996,4.0,0.568
180,Candy,VillaBanks,272787,2,June,2020,77521.0,italian hip hop,66.0,57.0,142718.0,Non Lo So,10.0,2019-09-30,0.338,0.95,0.594,0.0,7.0,0.0955,-6.651,1.0,0.283,103.012,4.0,0.632
181,Chic,Izi,272711,2,June,2020,824013.0,indie liguria,70.0,62.0,212640.0,Fenice,15.0,2016-05-13,0.269,0.471,0.628,0.0,2.0,0.195,-6.197,0.0,0.187,129.996,4.0,0.19
182,Autostima,PSICOLOGI,272644,2,June,2020,296467.0,italian hip hop,71.0,60.0,148205.0,2001,6.0,2019-07-19,0.673,0.475,0.618,0.0,0.0,0.0826,-7.928,1.0,0.209,71.551,4.0,0.285
183,Memories,Maroon 5,271719,2,June,2020,29446381.0,pop,90.0,86.0,189486.0,Memories,1.0,2019-09-20,0.837,0.764,0.32,0.0,11.0,0.0822,-7.209,1.0,0.0546,91.019,4.0,0.575
184,Va tutto bene,Giulia Molino,271631,2,June,2020,46389.0,italian pop,48.0,54.0,206814.0,Va tutto bene,7.0,2020-03-20,0.136,0.395,0.64,0.0,11.0,0.105,-6.422,0.0,0.0943,169.182,3.0,0.253
185,LONDRA,Rosa Chemical,270781,2,June,2020,68809.0,italian hip hop,64.0,51.0,194779.0,FOREVER,13.0,2020-05-28,0.0545,0.683,0.806,0.0,7.0,0.0618,-4.348,1.0,0.0521,106.018,4.0,0.522
186,Senza Di Me (feat. Venerus & Franco126),Gemitaiz,270335,2,June,2020,1685012.0,italian hip hop,76.0,61.0,201961.0,Senza Di Me,1.0,2018-12-21,0.167,0.698,0.636,0.0,8.0,0.125,-5.844,1.0,0.034,107.282,3.0,0.313
187,Mama Africa,Bracket,268305,2,June,2020,24920.0,afro dancehall,50.0,57.0,201827.0,Alive,18.0,2015-07-20,0.288,0.843,0.924,0.0,8.0,0.112,-2.91,0.0,0.285,127.039,4.0,0.78
188,Cenere,Nashley,267461,2,June,2020,132395.0,italian hip hop,57.0,58.0,170196.0,Cenere,1.0,2019-03-22,0.683,0.722,0.685,2.52e-05,7.0,0.141,-8.815,0.0,0.114,109.968,4.0,0.334
189,Veleno 7,Gemitaiz,266444,2,June,2020,1685012.0,italian hip hop,76.0,60.0,173960.0,Scatola Nera,12.0,2019-09-19,0.163,0.794,0.823,2.57e-05,11.0,0.351,-6.731,0.0,0.0591,133.025,4.0,0.334
190,I Dont Care (with Justin Bieber),Ed Sheeran,265735,2,June,2020,76392725.0,pop,94.0,81.0,219946.0,I Don't Care (with Justin Bieber),1.0,2019-05-10,0.0912,0.798,0.675,0.0,6.0,0.0894,-5.041,1.0,0.0442,101.956,4.0,0.842
191,Supercalifragili (feat. Annalisa & Luca Di Stefano),J-AX,264670,2,June,2020,1722149.0,italian adult pop,67.0,49.0,170133.0,ReAle,20.0,2020-01-24,0.0303,0.839,0.767,0.0,11.0,0.064,-5.183,0.0,0.0408,96.009,4.0,0.726
192,baby,Madame,264457,2,June,2020,121106.0,italian hip hop,68.0,58.0,152764.0,BABY,1.0,2020-02-28,0.127,0.807,0.864,0.00711,10.0,0.094,-5.854,0.0,0.114,122.116,4.0,0.331
193,Kyte sul tempo (feat. Vegas Jones) - prod. Strage,Dani Faiv,263965,2,June,2020,297756.0,italian hip hop,65.0,49.0,192078.0,Scusate se esistiamo,18.0,2020-05-29,0.397,0.776,0.779,0.0,9.0,0.0729,-5.812,0.0,0.348,163.043,4.0,0.745
194,HO PAURA DI USCIRE 2 - prod. Mace,MACHETE,263610,2,June,2020,391071.0,italian hip hop,63.0,59.0,177036.0,MACHETE MIXTAPE 4,18.0,2019-07-05,0.168,0.838,0.853,0.0,4.0,0.545,-5.126,1.0,0.283,119.939,4.0,0.692
195,Bossoli,Shiva,263494,2,June,2020,533319.0,italian hip hop,67.0,56.0,178758.0,Bossoli,1.0,2019-09-05,0.436,0.825,0.655,0.0,5.0,0.138,-8.475,0.0,0.255,145.045,3.0,0.8
196,Magnifico difetto,Benji & Fede,260783,2,June,2020,1011409.0,italian adult pop,60.0,58.0,204978.0,Good Vibes,12.0,2019-10-18,0.411,0.508,0.521,0.0,7.0,0.104,-6.749,1.0,0.0377,81.995,4.0,0.459
197,Brivido,Guè Pequeno,259886,2,June,2020,1547354.0,italian hip hop,76.0,11.0,308529.0,Bravo Ragazzo Live,20.0,2014-01-01,0.385,0.563,0.828,0.0,2.0,0.638,-5.724,0.0,0.536,81.875,4.0,0.274
198,Amici,Massimo Pericolo,258754,2,June,2020,235760.0,italian hip hop,67.0,59.0,180950.0,Scialla Semper,8.0,2019-04-12,0.395,0.618,0.715,0.0,1.0,0.137,-4.966,1.0,0.254,140.355,4.0,0.457
199,Be Kind (with Halsey),Marshmello,255154,2,June,2020,29460144.0,brostep,90.0,83.0,172761.0,Be Kind (with Halsey),1.0,2020-05-01,0.00776,0.63,0.633,0.0,4.0,0.0541,-7.088,1.0,0.0457,93.995,4.0,0.452
200,Amami Adesso,Giordana Angi,254972,2,June,2020,129411.0,italian adult pop,53.0,48.0,168490.0,Amami Adesso,1.0,2020-05-14,0.156,0.745,0.713,9.02e-06,1.0,0.243,-5.704,0.0,0.112,113.064,4.0,0.672
1,M Manc (con Geolier & Sfera Ebbasta),Shablo,4969580,3,June,2020,35452.0,italian hip hop,61.0,69.0,180000.0,M' Manc (con Geolier & Sfera Ebbasta),1.0,2020-06-11,0.048,0.703,0.704,0.0,6.0,0.41,-6.117,0.0,0.0641,139.933,4.0,0.725
2,Mediterranea,Irama,3521416,3,June,2020,1433446.0,italian adult pop,67.0,68.0,177809.0,Crepe,8.0,2020-08-28,0.113,0.711,0.916,0.0,11.0,0.188,-4.678,1.0,0.0587,130.013,4.0,0.79
3,Sono un bravo ragazzo un po fuori di testa,Random,2308801,3,June,2020,254797.0,italian pop,62.0,59.0,170578.0,Sono un bravo ragazzo un po' fuori di testa,1.0,2020-05-22,0.167,0.75,0.581,0.0,5.0,0.203,-9.957,1.0,0.128,121.081,4.0,0.624
4,MAMACITA,Black Eyed Peas,2114953,3,June,2020,5356655.0,dance pop,87.0,77.0,249142.0,MAMACITA,1.0,2020-04-10,0.193,0.894,0.635,0.00105,2.0,0.0823,-6.929,1.0,0.0473,105.013,4.0,0.428
5,"Rari - feat. Paky, Shiva",Tedua,2065181,3,June,2020,1170641.0,indie liguria,73.0,58.0,133963.0,"Vita Vera - Mixtape, aspettando la Divina Commedia",22.0,2020-06-12,0.078,0.776,0.853,0.0,4.0,0.0821,-5.06,0.0,0.428,90.227,4.0,0.29
6,Il bacio di Klimt,Emanuele Aloia,2004415,3,June,2020,93970.0,italian pop,64.0,68.0,177000.0,Il bacio di Klimt,1.0,2020-04-21,0.45,0.685,0.764,0.0,9.0,0.227,-4.503,1.0,0.0664,80.037,4.0,0.315
7,Good Times,Ghali,1935567,3,June,2020,2679600.0,italian hip hop,70.0,66.0,163073.0,DNA Deluxe X,19.0,2020-11-13,0.0315,0.719,0.736,0.0,4.0,0.0988,-6.32,0.0,0.0776,109.028,4.0,0.593
8,Bimbi Per Strada (Children),Fedez,1927714,3,June,2020,1540814.0,italian adult pop,68.0,66.0,200820.0,Bimbi Per Strada (Children),1.0,2020-06-11,0.0206,0.642,0.806,0.0,5.0,0.11,-5.451,0.0,0.176,134.002,4.0,0.562
9,Karaoke,Boomdabash,1836984,3,June,2020,480617.0,italian adult pop,67.0,0.0,156493.0,Il meglio del 2020,38.0,2021-02-19,0.289,0.929,0.625,1.2e-06,1.0,0.386,-5.728,1.0,0.14,122.03,4.0,0.578
10,Polvere (feat. Capo Plaza),Tedua,1737951,3,June,2020,1170641.0,indie liguria,73.0,63.0,252991.0,Vita Vera Mixtape,12.0,2020-06-05,0.118,0.482,0.483,9.43e-06,5.0,0.104,-8.993,0.0,0.283,181.945,3.0,0.139
11,ELEGANTE (feat. Sfera Ebbasta),DrefGold,1665810,3,June,2020,485641.0,italian hip hop,62.0,63.0,220896.0,ELO,15.0,2020-05-21,0.399,0.794,0.567,3.77e-06,6.0,0.0919,-6.487,0.0,0.035,105.98,4.0,0.299
12,"TesTa TrA Le NuVoLE, pT. 2",Alfa,1565521,3,June,2020,368836.0,italian adult pop,65.0,63.0,180000.0,"TesTa TrA Le NuVoLE, pT. 2",1.0,2020-05-21,0.0236,0.568,0.512,1.16e-05,3.0,0.117,-7.809,1.0,0.0735,118.947,4.0,0.604
13,Spigoli,Carl Brave,1497721,3,June,2020,565829.0,italian adult pop,69.0,0.0,256786.0,Il meglio del 2020,38.0,2021-02-19,0.148,0.722,0.706,0.0,0.0,0.102,-5.902,0.0,0.0481,132.982,4.0,0.693
14,ROCKSTAR (feat. Roddy Ricch),DaBaby,1384871,3,June,2020,5883624.0,north carolina hip hop,94.0,89.0,181733.0,BLAME IT ON BABY,13.0,2020-04-17,0.247,0.746,0.69,0.0,11.0,0.101,-7.956,1.0,0.164,89.977,4.0,0.497
15,Nena (feat. Geolier & Andry The Hitmaker),Boro Boro,1365043,3,June,2020,234732.0,italian hip hop,62.0,62.0,149126.0,Nena (feat. Geolier & Andry The Hitmaker),1.0,2020-04-09,0.0469,0.78,0.771,0.0,6.0,0.1,-4.99,0.0,0.0538,102.952,4.0,0.355
16,Roses - Imanbek Remix,SAINt JHN,1334846,3,June,2020,655217.0,melodic rap,82.0,74.0,176867.0,While The World Was Burning,14.0,2020-11-20,0.0143,0.769,0.719,0.00777,8.0,0.359,-5.472,1.0,0.0474,121.955,4.0,0.863
