,,,Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.,
Position,Track Name,Artist,Streams,URL
157,I'll Be Fine Somehow - Recorded at Spotify Studios Stockholm,Benjamin Ingrosso,147355,https://open.spotify.com/track/7bWxEJjDCSTkjTzJMZ6VKL
158,Ballin' (with Roddy Ricch),Mustard,146665,https://open.spotify.com/track/3QzAOrNlsabgbMwlZt7TAY
159,PT:1,Yasin,146405,https://open.spotify.com/track/0peCogN4G8UuuhSB9jPUnN
160,Happy Now,Kygo,146397,https://open.spotify.com/track/14sOS5L36385FJ3OL8hew4
161,Someone,Jubël,146381,https://open.spotify.com/track/68zNuCEl9UHTbcBltW2uDv
162,F.A.M.E (LeyLey),Newkid,145874,https://open.spotify.com/track/1ihZhbG3Ulj5IonDcUC0Yw
163,Complicated,Miss Li,145415,https://open.spotify.com/track/14RLxOJGYs6BkLnvZYZisy
164,Dyin,Ant Wan,145197,https://open.spotify.com/track/1MqR3XUQ3vBPPHJ1cWyzEo
165,All Night Long (All Night) - Recorded at Spotify Studios Stockholm,Benjamin Ingrosso,144723,https://open.spotify.com/track/1I7arMzqZe0nxd9TfkG0Dt
166,LIGA,Dree Low,144694,https://open.spotify.com/track/6obFuCsiq9EwbbqOekEJbA
167,Rör mig som du,HON,144007,https://open.spotify.com/track/0ty3EJyfaqf9a3RzPFKwXa
168,Bon Apetit,Biggie Juke,142894,https://open.spotify.com/track/56biY2NCtR1sONxxXefac2
169,PO PO PULL UP,Albin Myers,142564,https://open.spotify.com/track/6MBHUC8RKxwNa4iztDXeJp
170,Va Mig,Ant Wan,141533,https://open.spotify.com/track/5HsBJenkDnrzim7o7uKwQq
171,Ba så (feat. Asme),K27,141243,https://open.spotify.com/track/212cjNluqgnKvF6uR3QcEI
172,ily (i love you baby) (feat. Emilee),Surf Mesa,140906,https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS
173,ANNA BOOK,Frej Larsson,139904,https://open.spotify.com/track/4yxr3khkHJypQDArNlVbjZ
174,Creep - mint Singles,R3HAB,138709,https://open.spotify.com/track/5LRxdeykOfvKb1aWGrrGyo
175,BODEGA,Dree Low,138394,https://open.spotify.com/track/2kvosgTUCQZhA0LBJbZnXH
176,Best Time’s Right Now,Lance & Linton,138192,https://open.spotify.com/track/0GoIGVoX1ZYPeb1BvzaTYP
177,Forgive Me Friend (feat. Swedish Jam Factory),Smith & Thell,137980,https://open.spotify.com/track/6uYSfre2oDrvGBAWEcnr51
178,Pilot,Karo x Parana,137015,https://open.spotify.com/track/5xU0ZJLFSvUOMeAza8ejxW
179,Walk Em Down (feat. Roddy Ricch),NLE Choppa,135644,https://open.spotify.com/track/4cSSL3YafYjM3yjgFO1vJg
180,BOYS WITH EMOTIONS,FELIX SANDMAN,135570,https://open.spotify.com/track/22K6G9TGc7uYaAao3h6IHA
181,Ride It,Regard,134963,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ
182,Dior,Pop Smoke,134437,https://open.spotify.com/track/79s5XnCN4TJKTVMSmOx8Ep
183,Troubled Waters,Victor Crone,133907,https://open.spotify.com/track/1raz4eVynj6vUaJdEDCPcQ
184,Always Remember Us This Way,Lady Gaga,133439,https://open.spotify.com/track/2rbDhOo9Fh61Bbu23T2qCk
185,July,Noah Cyrus,132231,https://open.spotify.com/track/5a6pdCHlWS2ekOOQ70QnAr
186,Intro,Asme,131915,https://open.spotify.com/track/1SbJBcUW86KgmIfbOOCQAt
187,KAPABEL 3,Dree Low,131680,https://open.spotify.com/track/66t7aHdbaIEoAr6k2Tlgl4
188,Smartare,estraden,131614,https://open.spotify.com/track/3xY2iyO2p65Z7j8Sck1CiY
189,Goliat,Laleh,131292,https://open.spotify.com/track/7qA8S7mbV9uPy9rFprdN3C
190,Molnljus,William Stridh,130431,https://open.spotify.com/track/19rZr2FYtbrkDVYuNkmsjw
191,DSGIS,Yasin,129154,https://open.spotify.com/track/1ett0ayp7e0sad3oWQtJPQ
192,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,128868,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY
193,"Alone, Pt. II",Alan Walker,128853,https://open.spotify.com/track/0bMbDctzMmTyK2j74j3nF3
194,Lucid Dreams,Juice WRLD,128225,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
195,Be Alright,Dean Lewis,128191,https://open.spotify.com/track/5qrSlOut2rNAWv3ubArkNy
196,Dö ung,Hov1,127944,https://open.spotify.com/track/2OQgPPnwvacwYPs4CwRKjK
197,Det kommer aldrig va över för mig,Håkan Hellström,127827,https://open.spotify.com/track/3SjXx3rbNGk8nCho8YEoz5
198,No Time To Die,Billie Eilish,127661,https://open.spotify.com/track/73SpzrcaHk0RQPFP73vqVR
199,Heartless,The Weeknd,127497,https://open.spotify.com/track/6bnF93Rx87YqUBLSgjiMU8
200,Sweet but Psycho,Ava Max,125289,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
