,Position,Track Name,Artist,Streams,Week,Month,Year
13,14,Blinding Lights,The Weeknd,4546784,2,January,2021
14,15,865,Morgan Wallen,4472000,2,January,2021
15,16,Levitating (feat. DaBaby),Dua Lipa,4294263,2,January,2021
16,17,7 Summers,Morgan Wallen,4252188,2,January,2021
17,18,Warning,Morgan Wallen,4209165,2,January,2021
18,19,For The Night (feat. Lil Baby & DaBaby),Pop Smoke,4167992,2,January,2021
19,20,Therefore I Am,Billie Eilish,4066739,2,January,2021
20,21,More Than My Hometown,Morgan Wallen,4051549,2,January,2021
21,22,Best Friend (feat. Doja Cat),Saweetie,3921282,2,January,2021
22,23,What You Know Bout Love,Pop Smoke,3896967,2,January,2021
23,24,willow,Taylor Swift,3879673,2,January,2021
24,25,WAP (feat. Megan Thee Stallion),Cardi B,3864294,2,January,2021
25,26,Save Your Tears,The Weeknd,3787739,2,January,2021
26,27,Body,Megan Thee Stallion,3785711,2,January,2021
27,28,Laugh Now Cry Later (feat. Lil Durk),Drake,3757961,2,January,2021
28,29,Sweater Weather,The Neighbourhood,3674872,2,January,2021
29,30,Cover Me Up,Morgan Wallen,3652437,2,January,2021
30,31,Still Goin Down,Morgan Wallen,3632999,2,January,2021
31,32,Livin’ The Dream,Morgan Wallen,3607669,2,January,2021
32,33,HOLIDAY,Lil Nas X,3590559,2,January,2021
33,34,Neon Eyes,Morgan Wallen,3559514,2,January,2021
34,35,More Surprised Than Me,Morgan Wallen,3518214,2,January,2021
35,36,Wishing Well,Juice WRLD,3437397,2,January,2021
36,37,Dangerous,Morgan Wallen,3372238,2,January,2021
37,38,Way Out (feat. Big Sean),Jack Harlow,3290205,2,January,2021
38,39,Heather,Conan Gray,3283086,2,January,2021
39,40,you broke me first,Tate McRae,3213344,2,January,2021
40,41,ROCKSTAR (feat. Roddy Ricch),DaBaby,3178817,2,January,2021
41,42,Tyler Herro,Jack Harlow,3098830,2,January,2021
42,43,Come & Go (with Marshmello),Juice WRLD,3097460,2,January,2021
43,44,Outlaw (feat. Ben Burgess),Morgan Wallen,3081474,2,January,2021
44,45,All Girls Are The Same,Juice WRLD,3068101,2,January,2021
45,46,Whiskey’d My Way,Morgan Wallen,3063159,2,January,2021
46,47,Your Bartender,Morgan Wallen,3046624,2,January,2021
47,48,Cry Baby (feat. DaBaby),Megan Thee Stallion,3004827,2,January,2021
48,49,Wonderin’ Bout The Wind,Morgan Wallen,2952293,2,January,2021
