,Position,Track Name,Artist,Streams,Week,Month,Year
32,33,Dröm,Jireel,392733,2,January,2020
33,34,Bra för dig,estraden,387446,2,January,2020
34,35,Tillfälligheter,Veronica Maggio,381716,2,January,2020
35,36,My Oh My (feat. DaBaby),Camila Cabello,379527,2,January,2020
36,37,Adore You,Harry Styles,364902,2,January,2020
37,38,John Snow,Yasin,355213,2,January,2020
38,39,Señorita,Shawn Mendes,352498,2,January,2020
39,40,DANCE,CLMD,351238,2,January,2020
40,41,Lose You To Love Me,Selena Gomez,350861,2,January,2020
41,42,Alla våra smeknamn,Molly Sandén,345429,2,January,2020
42,43,Apoteket,Greekazo,343287,2,January,2020
43,44,TOP CLASS,Dree Low,338376,2,January,2020
44,45,RÄKNA MINA DAGAR,1.Cuz,338311,2,January,2020
45,46,I Don't Care (with Justin Bieber),Ed Sheeran,331278,2,January,2020
46,47,Shallow,Lady Gaga,330520,2,January,2020
47,48,DAG HAMMARSKJÖLD,Dree Low,310875,2,January,2020
48,49,SOS (feat. Aloe Blacc),Avicii,308108,2,January,2020
49,50,If the World Was Ending - feat. Julia Michaels,JP Saxe,296518,2,January,2020
50,51,Beautiful People (feat. Khalid),Ed Sheeran,295994,2,January,2020
51,52,Ride It,Regard,293868,2,January,2020
52,53,Salt,Ava Max,280608,2,January,2020
53,54,HIGHEST IN THE ROOM,Travis Scott,279903,2,January,2020
54,55,Roses - Imanbek Remix,SAINt JHN,273069,2,January,2020
55,56,Branschen - Recorded at Spotify Studios Stockholm,Z.E,269413,2,January,2020
56,57,Family,The Chainsmokers,267429,2,January,2020
57,58,TRIANGELDRAMA,Robbz x Brookz,266935,2,January,2020
58,59,Härifrån,Dizzy,264054,2,January,2020
59,60,Heartless,The Weeknd,263153,2,January,2020
60,61,Då börjar fåglar sjunga,Miss Li,257527,2,January,2020
61,62,when the party's over,Billie Eilish,253100,2,January,2020
62,63,Close Your Eyes,Felix Jaehn,252911,2,January,2020
63,64,Babblarnas vaggvisa,Babblarna,250001,2,January,2020
64,65,WLIT,Yasin,245566,2,January,2020
65,66,Sprayad,Greekazo,241757,2,January,2020
66,67,Drip 2 Hard,Einár,237513,2,January,2020
67,68,Säg mig var du står,Little Jinder,237290,2,January,2020
68,69,Första Klass,Einár,234869,2,January,2020
69,70,Bruises,Lewis Capaldi,234706,2,January,2020
