,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
168,Lalala,Y2K,1540478,https://open.spotify.com/track/51Fjme0JiitpyXKuyQiCDo
169,Legends,"Juice WRLD",1530468,https://open.spotify.com/track/1Knctxx9vGZxpZfF66BIEa
170,Vete,"Bad Bunny",1528597,https://open.spotify.com/track/2n7ohqg1s68ToAHh4u9mcW
171,GOODMORNINGTOKYO!,"TOKYO’S REVENGE",1524877,https://open.spotify.com/track/0Q2n5yzl2XRqYbV77tZNYp
172,Dior,"Pop Smoke",1519331,https://open.spotify.com/track/79s5XnCN4TJKTVMSmOx8Ep
173,"When It Rains It Pours","Luke Combs",1517661,https://open.spotify.com/track/1mMLMZYXkMueg65jRRWG1l
174,"Lean Wit Me","Juice WRLD",1513635,https://open.spotify.com/track/3oDkdAySo1VQQG0ptV7uwa
175,"B.S. (feat. H.E.R.)","Jhené Aiko",1511686,https://open.spotify.com/track/63wx9vdskaXbYxyDx4oJCZ
176,"Say You Won't Let Go","James Arthur",1508830,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
177,"Leader Of The Delinquents","Kid Cudi",1506443,https://open.spotify.com/track/3hR48Bj9Wgl6xunDG4nsRZ
178,"Commercial (feat. Lil Uzi Vert)","Lil Baby",1504143,https://open.spotify.com/track/3tDqEKKUs6gf8zMvSuLyLA
179,"7 rings","Ariana Grande",1503813,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
180,"This City","Sam Fischer",1499087,https://open.spotify.com/track/3H3r2nKWa3Yk5gt8xgmsEt
181,Yummy,"Justin Bieber",1492791,https://open.spotify.com/track/16wAOAZ2OkqoIDN7TpChjR
182,"Take What You Want (feat. Ozzy Osbourne & Travis Scott)","Post Malone",1491884,https://open.spotify.com/track/7CZyCXKG6d5ALeq41sLzbw
183,"Like It Is",Kygo,1488736,https://open.spotify.com/track/3frUvGrmGcay91lvFbOgsN
184,"It's You","Ali Gatie",1486973,https://open.spotify.com/track/5DqdesEfbRyOlSS3Tf6c29
185,Happier,Marshmello,1486386,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
186,"Havin My Way (feat. Lil Durk)","Lil Skies",1483220,https://open.spotify.com/track/0oH0OIeKJSAT5bdFkbz20A
187,"Lose You To Love Me","Selena Gomez",1479931,https://open.spotify.com/track/4l0Mvzj72xxOpRrp6h8nHi
188,"I Want You To Love Me","Fiona Apple",1477522,https://open.spotify.com/track/73SBAGI4fPFm4VkB3NjXq8
189,"i love you","Billie Eilish",1477245,https://open.spotify.com/track/6CcJMwBtXByIz4zQLzFkKc
190,"Best Part (feat. Daniel Caesar)",H.E.R.,1476187,https://open.spotify.com/track/4OBZT9EnhYIV17t4pGw7ig
191,"ORANGE SODA","Baby Keem",1473406,https://open.spotify.com/track/5FkoSXiJPKTNyYgALRJFhD
192,Tequila,"Dan + Shay",1470674,https://open.spotify.com/track/42fw0rxRO2xbesF6mJfd4Y
193,Hurricane,"Luke Combs",1466591,https://open.spotify.com/track/6xHI9KjUjYT0FPtGO8Mxa1
194,Tusa,"KAROL G",1454905,https://open.spotify.com/track/7k4t7uLgtOxPwTpFmtJNTY
195,"Still Be Friends (feat. Tory Lanez & Tyga)",G-Eazy,1446160,https://open.spotify.com/track/0JjM9bKm4wrwohMslcm892
196,changes,XXXTENTACION,1446087,https://open.spotify.com/track/7AFASza1mXqntmGtbxXprO
197,"Magic In The Hamptons (feat. Lil Yachty)","Social House",1438912,https://open.spotify.com/track/2Yer0p7uB2lVBUAtANuuQp
198,"Get You The Moon (feat. Snøw)",Kina,1437530,https://open.spotify.com/track/4ZLzoOkj0MPWrTLvooIuaa
199,"Enemies (feat. DaBaby)","Post Malone",1436935,https://open.spotify.com/track/0Xek5rqai2jcOWCYWJfVCF
200,"Tongue Tied",Grouplove,1433361,https://open.spotify.com/track/0GO8y8jQk1PkHzS31d699N
